"receipt_id","supplier_id","warehouse_name","inbnd_type","inbnd_duration_min","started_at","sku_cnt","category_level4_cnt","start_hour","start_week","start_weekday"
"01003798720",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,16.16265615,2025-07-25 09:01:29.207,7440.0,3,"9","30","5"
"01003819531","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ УФА-2,Хранение от поставщика,10.972514483333333,2025-08-08 09:51:48.710,1176.0,1,"9","32","5"
"01003829150","67e22ba2-008a-11ee-885e-08c0eb32014b",РЦ СБЛ УФА-2,Хранение от поставщика,0.8151016666666667,2025-08-17 10:37:20.046,6.0,1,"10","33","0"
"01003878269",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ НСК,Кросс-док,4.125175616666667,2025-09-09 01:43:34.026,2880.0,2,"1","37","2"
"01003885056",e9e96750-80a9-11eb-85a3-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,21.670735016666665,2025-09-05 09:07:30.185,6258.0,4,"9","36","5"
"01003690614","6f6d0c3f-aefe-11ea-b969-0050560306e1",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.003328116666666,2025-05-31 08:39:06.596,3144.0,1,"8","22","6"
"01003692630","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,13.2282106,2025-05-31 09:40:10.444,2160.0,1,"9","22","6"
"01003783063","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Кросс-док,2.5762852166666668,2025-07-17 12:24:13.613,1422.0,1,"12","29","4"
"01003815223","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,24.535406133333332,2025-07-31 09:30:05.383,5520.0,4,"9","31","4"
"01003820134","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ НСК,Хранение от поставщика,3.1591388,2025-08-05 11:39:51.707,3024.0,1,"11","32","2"
"01003858585","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ НСК,Хранение от поставщика,7.409060666666666,2025-08-31 03:04:06.499,3084.0,2,"3","35","0"
"01003858795","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,5.6788327,2025-08-27 13:27:11.943,4536.0,1,"13","35","3"
"01003872553","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ КСК,Кросс-док,18.10317545,2025-09-08 06:44:17.612,3276.0,2,"6","37","1"
"01003886824","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ КНД-3,Хранение от поставщика,26.228369116666666,2025-09-10 12:24:28.578,5772.0,5,"12","37","3"
"01003886853","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,11.835496716666666,2025-09-11 06:20:46.827,4398.0,3,"6","37","4"
"01003895107",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,5.703606566666666,2025-09-15 07:26:39.737,3380.0,2,"7","38","1"
"01003900325","9a1e1ba8-211b-11ec-a0ee-ec0d9a21b021",РЦ СБЛ СМР,Кросс-док,8.663398366666666,2025-09-13 08:17:30.549,4464.0,1,"8","37","6"
"01003668220","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.677753616666667,2025-05-22 05:48:32.745,4593.0,3,"5","21","4"
"01003742949",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,0.9400947166666668,2025-06-28 06:42:12.286,192.0,2,"6","26","6"
"01003790153","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,6.6128565,2025-07-23 06:25:26.491,7512.0,4,"6","30","3"
"01003811886",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,1.1633900666666668,2025-08-12 06:08:48.779,240.0,1,"6","33","2"
"01003828515",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ РНД-2,Хранение от поставщика,15.713713883333332,2025-08-07 11:26:56.200,10080.0,2,"11","32","4"
"01003832739",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,10.435714350000001,2025-08-15 09:23:12.749,2664.0,2,"9","33","5"
"01003864212","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ КСК,Хранение от поставщика,47.04144781666666,2025-08-27 01:13:49.201,3984.0,6,"1","35","3"
"01003634415",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.8364756499999997,2025-05-05 07:27:55.938,672.0,1,"7","19","1"
"01003776992","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,33.35036843333333,2025-07-17 08:32:41.673,5739.0,3,"8","29","4"
"01003787437","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,1.22586605,2025-07-24 08:29:34.849,528.0,1,"8","30","4"
"01003791521",e1be0609-e680-11ee-8861-08c0eb32014b,РЦ СБЛ РНД-2,Хранение от поставщика,23.763420816666667,2025-07-22 09:33:27.831,4400.0,3,"9","30","2"
"01003819751","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ НСК,Кросс-док,34.33522403333333,2025-08-05 09:02:50.227,6984.0,9,"9","32","2"
"01003836566",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,40.04095025,2025-08-15 02:34:15.893,6809.0,7,"2","33","5"
"01003838276",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,4.079062766666667,2025-08-18 10:24:49.829,5210.0,2,"10","34","1"
"01003853929",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ КСК,Хранение от поставщика,4.698300416666667,2025-09-04 04:31:46.368,2700.0,1,"4","36","4"
"01003878464",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,22.509162066666665,2025-09-05 03:11:08.798,8544.0,6,"3","36","5"
"01003885639",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,20.091232983333335,2025-09-08 05:46:17.855,2268.0,2,"5","37","1"
"01003902666","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,0.3869283666666667,2025-09-11 12:40:14.305,870.0,1,"12","37","4"
"01003573167","1c8d2a76-0139-11ef-b10b-08c0eb31fffb",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.135376183333333,2025-04-07 13:01:04.435,4032.0,2,"13","15","1"
"01003652357",f9b41e55-548c-11ea-879c-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,15.1024871,2025-05-12 09:44:12.185,2184.0,1,"9","20","1"
"01003708993","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.292218516666667,2025-06-11 05:06:01.756,3024.0,3,"5","24","3"
"01003718360","2dd48ccb-1cd2-11ef-8861-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,1.6520018666666667,2025-06-21 09:52:35.685,1920.0,1,"9","25","6"
"01003798510",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Кросс-док,1.74499475,2025-07-26 05:22:21.105,174.0,1,"5","30","6"
"01003799394","32b517cc-3d9f-11ee-ae78-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.976379766666667,2025-07-26 06:25:54.881,7560.0,1,"6","30","6"
"01003812269",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,4.7714902666666665,2025-08-05 05:16:14.494,1056.0,1,"5","32","2"
"01003832081","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ УФА-2,Кросс-док,22.8369331,2025-08-12 10:40:43.960,2280.0,1,"10","33","2"
"01003840276","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ УФА-2,Хранение от поставщика,6.475539299999999,2025-08-19 11:45:58.416,1344.0,1,"11","34","2"
"01003858272","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,1.83169775,2025-08-27 10:11:17.605,516.0,2,"10","35","3"
"01003861369",e9912507-fb18-11ee-b973-08c0eb32008b,РЦ СБЛ КСК,Кросс-док,3.30337615,2025-09-11 08:43:46.643,1400.0,1,"8","37","4"
"01003867381",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НСК,Хранение от поставщика,13.619177516666667,2025-09-08 03:09:17.629,7320.0,1,"3","37","1"
"01003875659","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ НСК,Хранение от поставщика,39.61281448333333,2025-09-10 04:58:23.451,10464.0,2,"4","37","3"
"01003876384",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,6.843896033333333,2025-09-06 10:15:13.506,2268.0,2,"10","36","6"
"01003885847",e1be0609-e680-11ee-8861-08c0eb32014b,РЦ СБЛ РНД-2,Хранение от поставщика,1.98148445,2025-09-03 11:28:00.763,210.0,1,"11","36","3"
"01003703019",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.377532733333333,2025-06-09 06:15:03.552,480.0,1,"6","24","1"
"01003713502","7fbebc6d-3f7a-11ef-ae7a-08c0eb320147",РЦ СБЛ КСК,Хранение от поставщика,15.73783475,2025-06-09 03:33:55.328,804.0,1,"3","24","1"
"01003729664",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,6.8445466,2025-06-24 08:30:26.272,948.0,1,"8","26","2"
"01003804410","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,7.853078033333333,2025-07-31 05:28:36.825,4038.0,3,"5","31","4"
"01003833485","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.8408484333333335,2025-08-15 14:45:36.676,456.0,1,"14","33","5"
"01003838273",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,4.451385033333334,2025-08-22 09:46:38.421,3170.0,2,"9","34","5"
"01003850118","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,12.482293466666667,2025-08-25 11:40:39.836,9512.0,1,"11","35","1"
"01003850906","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,114.24159795,2025-08-20 10:53:48.040,4020.0,3,"10","34","3"
"01003851540","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,8.863880499999999,2025-08-27 10:02:16.703,9072.0,1,"10","35","3"
"01003856984","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ КНД-3,Хранение от поставщика,10.170199083333333,2025-09-08 07:10:34.734,10584.0,1,"7","37","1"
"01003861619","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ НСК,Хранение от поставщика,17.058475583333333,2025-08-26 05:18:07.830,9896.0,1,"5","35","2"
"01003885545",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ ВРЖ Нечаевка,Кросс-док,3.119538583333333,2025-09-11 06:34:57.531,3309.0,3,"6","37","4"
"01003887031","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ СМР,Хранение от поставщика,3.127413316666667,2025-09-08 11:04:46.680,1464.0,2,"11","37","1"
"01003887507",abf01723-6023-11ed-885b-08c0eb32014b,РЦ СБЛ ВРЖ Нечаевка,Хранение от РЦ,40.350098966666664,2025-09-04 13:48:49.755,3160.0,2,"13","36","4"
"01003889419","88441339-b3d5-11ef-b973-08c0eb32008b",РЦ СБЛ КНД-3,Хранение от поставщика,10.324080833333333,2025-09-13 07:36:33.210,2328.0,3,"7","37","6"
"01003902014","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,8.3954826,2025-09-16 10:52:26.772,4416.0,4,"10","38","2"
"01003731487","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,28.308296050000003,2025-06-20 07:31:21.706,8973.0,3,"7","25","5"
"01003776993","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,1.5398968166666667,2025-07-17 08:48:19.648,1098.0,1,"8","29","4"
"01003809179","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НН,Хранение от поставщика,10.15075605,2025-08-01 07:16:59.866,4032.0,3,"7","31","5"
"01003816175","8ba7807f-e13f-11ea-8599-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.0757531333333332,2025-08-05 07:39:47.657,600.0,1,"7","32","2"
"01003820165","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,14.120573400000001,2025-08-06 12:00:12.551,1512.0,1,"12","32","3"
"01003839702",c766844d-edec-11ef-aa3a-be3af2b6059f,РЦ СБЛ СМР,Хранение от поставщика,2.0517697,2025-08-23 07:15:06.297,2592.0,1,"7","34","6"
"01003846116","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,8.2019605,2025-08-21 05:56:18.293,3687.0,3,"5","34","4"
"01003846136","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Кросс-док,0.6943715833333334,2025-08-21 06:07:26.773,621.0,1,"6","34","4"
"01003890223","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ УФА-2,Хранение от поставщика,1.1449554,2025-09-12 09:03:39.318,204.0,1,"9","37","5"
"01003637872",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.089577566666667,2025-05-09 07:48:53.695,1440.0,2,"7","19","5"
"01003654674","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,17.867549333333333,2025-05-14 09:18:52.481,3138.0,2,"9","20","3"
"01003670638","333d86cd-fb04-11ee-ae7a-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.7897523333333334,2025-05-25 05:54:11.848,3024.0,1,"5","21","0"
"01003699939",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,1.6953416166666666,2025-06-10 11:35:21.534,1776.0,1,"11","24","2"
"01003799320",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.0666597,2025-07-26 08:00:31.024,3309.0,3,"8","30","6"
"01003811855",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ РНД-2,Хранение от поставщика,9.800995683333333,2025-08-08 09:48:23.677,1344.0,1,"9","32","5"
"01003822041","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,15.357285166666665,2025-08-09 10:31:09.251,3800.0,1,"10","32","6"
"01003836395","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НН,Хранение от поставщика,6.1499015166666675,2025-08-17 10:12:45.405,6048.0,2,"10","33","0"
"01003857166",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,34.1146169,2025-08-24 08:10:21.388,3540.0,2,"8","34","0"
"01003866008","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВРЖ Нечаевка,Кросс-док,9.387769283333334,2025-08-31 07:33:24.987,2440.0,2,"7","35","0"
"01003874104","909578fd-648e-11ef-ae7a-08c0eb320147",РЦ СБЛ РНД-2,Хранение от РЦ,0.6994161833333333,2025-09-02 07:07:46.266,576.0,1,"7","36","2"
"01003875528",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.84724335,2025-09-05 05:55:22.844,432.0,1,"5","36","5"
"01003875664",f867fb96-d63d-11ea-8598-1c34dae33151,РЦ СБЛ РНД-2,Хранение от поставщика,3.09826505,2025-09-05 15:09:45.847,120.0,2,"15","36","5"
"01003895174","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,5.147175483333333,2025-09-13 08:26:36.544,2394.0,1,"8","37","6"
"01003896619",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,7.0153691,2025-09-16 09:56:47.698,1812.0,1,"9","38","2"
"01003619049","32b517cc-3d9f-11ee-ae78-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.3881134833333335,2025-04-26 08:05:47.646,3024.0,1,"8","17","6"
"01003619526","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.608414316666667,2025-04-27 06:27:31.079,1344.0,1,"6","17","0"
"01003717173",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Хранение от поставщика,17.030405216666665,2025-06-17 10:14:54.596,852.0,1,"10","25","2"
"01003762270",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,54.39165488333333,2025-07-11 13:54:20.402,504.0,3,"13","28","5"
"01003825876",cfad39c9-bd3e-11eb-85ab-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,21.00705185,2025-08-07 12:17:24.536,9168.0,4,"12","32","4"
"01003846057",f9b41e55-548c-11ea-879c-0050560306e1,РЦ СБЛ НСК,Кросс-док,5.924023766666666,2025-08-25 07:54:09.387,1824.0,1,"7","35","1"
"01003847798","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ УФА-2,Хранение от поставщика,5.552283416666667,2025-08-22 07:44:41.099,756.0,1,"7","34","5"
"01003852129","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,15.797521116666667,2025-08-21 09:20:02.683,6522.0,3,"9","34","4"
"01003858791","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ КСК,Кросс-док,8.199885349999999,2025-09-01 07:48:02.135,1920.0,2,"7","36","1"
"01003632892",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,6.2349169,2025-05-01 05:30:32.646,3070.0,2,"5","18","4"
"01003637515","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,12.21619445,2025-05-11 05:51:25.506,2298.0,1,"5","19","0"
"01003669890",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,5.78460805,2025-05-23 10:37:23.457,2196.0,1,"10","21","5"
"01003707759","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.9047135166666667,2025-06-09 08:43:38.112,792.0,1,"8","24","1"
"01003746202",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ РНД-2,Хранение от поставщика,44.07722896666667,2025-06-27 05:31:50.439,10578.0,2,"5","26","5"
"01003769445","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,27.639536850000002,2025-07-10 11:32:45.443,3384.0,2,"11","28","4"
"01003784345",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,7.224383816666667,2025-07-22 12:43:04.373,1188.0,1,"12","30","2"
"01003837330",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,9.883451583333335,2025-08-15 02:37:35.737,240.0,1,"2","33","5"
"01003840292",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,14.8031566,2025-08-19 15:52:13.462,2364.0,1,"15","34","2"
"01003850197","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,17.357481033333332,2025-08-22 05:48:41.079,6912.0,1,"5","34","5"
"01003866056","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ СМР,Хранение от поставщика,3.2250541666666668,2025-09-02 11:27:24.936,1004.0,2,"11","36","2"
"01003870067","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Хранение от поставщика,10.170712933333334,2025-09-03 03:30:45.491,8016.0,3,"3","36","3"
"01003584758","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,17.071177716666668,2025-04-10 07:13:45.268,870.0,1,"7","15","4"
"01003729597",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ РНД-2,Хранение от поставщика,4.8784165,2025-06-27 11:34:58.641,1476.0,1,"11","26","5"
"01003781758","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ КСК,Хранение от поставщика,26.751395533333334,2025-07-16 03:07:15.880,3186.0,5,"3","29","3"
"01003808507","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,80.6298237,2025-07-29 09:53:32.924,3012.0,3,"9","31","2"
"01003815066",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ УФА-2,Хранение от поставщика,2.0896577666666665,2025-08-14 07:29:25.511,2739.0,3,"7","33","4"
"01003825836",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Хранение от поставщика,5.226087199999999,2025-08-12 06:15:26.760,1524.0,1,"6","33","2"
"01003874732","1c8d2a76-0139-11ef-b10b-08c0eb31fffb",РЦ СБЛ НСК,Кросс-док,4.309387266666667,2025-09-14 04:15:47.556,3024.0,2,"4","37","0"
"01003888609","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,5.95628685,2025-09-11 05:16:01.569,1743.0,2,"5","37","4"
"01003902995","909578fd-648e-11ef-ae7a-08c0eb320147",РЦ СБЛ ВРЖ Нечаевка,Хранение от РЦ,53.718222866666665,2025-09-14 09:37:58.479,14802.0,4,"9","37","0"
"01003550785",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СДГ КСК,Кросс-док,8.54068965,2025-04-03 04:04:19.095,3204.0,1,"4","14","4"
"01003585896",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.9374540666666666,2025-04-11 07:31:53.459,357.0,2,"7","15","5"
"01003710549","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ТМН,Хранение от поставщика,1.487416,2025-06-12 04:04:03.434,1008.0,2,"4","24","4"
"01003735545",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,6.589994116666667,2025-06-25 05:10:06.793,1350.0,1,"5","26","3"
"01003848257",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ СМР,Хранение от поставщика,32.47589773333333,2025-08-24 04:28:54.063,2268.0,2,"4","34","0"
"01003859811","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.5656811166666667,2025-08-28 07:55:00.490,2547.0,3,"7","35","4"
"01003869893",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ СМР,Хранение от поставщика,14.071000199999999,2025-09-03 07:01:00.920,1944.0,1,"7","36","3"
"01003875288",e9912507-fb18-11ee-b973-08c0eb32008b,РЦ СБЛ СМР,Хранение от поставщика,1.6855740166666666,2025-09-13 09:10:35.945,1400.0,1,"9","37","6"
"01003875993",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ УФА-2,Хранение от поставщика,4.56751415,2025-08-29 11:13:00.930,420.0,2,"11","35","5"
"01003882922",ae51b1d8-31f5-11ee-885f-08c0eb32014b,РЦ СБЛ КНД-3,Кросс-док,2.2689347333333334,2025-09-09 12:08:05.856,2808.0,1,"12","37","2"
"01003898183",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,3.73846795,2025-09-15 06:26:24.839,3380.0,2,"6","38","1"
"01003899742",a0f1e6e9-5010-11f0-a97c-be3af2b6059f,РЦ СБЛ СМР,Хранение от поставщика,1.31223395,2025-09-16 07:17:24.403,1824.0,1,"7","38","2"
"01003902415",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,1.4215881333333333,2025-09-17 05:21:10.276,2805.0,2,"5","38","3"
"01003904604","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ КСК,Хранение от поставщика,2.3577344666666664,2025-09-15 08:00:44.390,648.0,1,"8","38","1"
"01003606761",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.7128099333333333,2025-04-25 12:23:22.031,1500.0,1,"12","17","5"
"01003625689","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,7.503241366666667,2025-04-28 09:18:45.551,2520.0,1,"9","18","1"
"01003647106","333d86cd-fb04-11ee-ae7a-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.03585495,2025-05-18 06:03:15.516,1600.0,1,"6","20","0"
"01003738613","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ КСК,Хранение от поставщика,25.831540183333335,2025-06-25 04:52:33.124,4530.0,4,"4","26","3"
"01003780154","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,41.70390675,2025-07-15 11:57:05.034,3438.0,6,"11","29","2"
"01003781002",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,2.2626842999999996,2025-07-20 06:50:13.565,432.0,1,"6","29","0"
"01003822247","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ НСК,Кросс-док,35.0849378,2025-08-07 07:53:40.380,5262.0,9,"7","32","4"
"01003825273","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,6.6408009833333335,2025-08-10 10:31:32.846,3048.0,1,"10","32","0"
"01003851361",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ СМР,Хранение от поставщика,39.71452238333333,2025-08-25 07:48:48.594,3858.0,6,"7","35","1"
"01003853931",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ СМР,Хранение от поставщика,6.3192837,2025-08-25 13:29:16.232,3612.0,1,"13","35","1"
"01003863323","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,8.104786299999999,2025-08-31 05:57:58.504,1920.0,1,"5","35","0"
"01003864347","6876d873-0939-11ef-8861-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.9547578000000003,2025-09-01 10:19:59.269,132.0,1,"10","36","1"
