"receipt_id","supplier_id","warehouse_name","inbnd_type","inbnd_duration_min","started_at","sku_cnt","sku_volume","category_level4_cnt","start_hour","start_week","start_weekday"
"01003858981",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,60.5669477333333,2025-08-29 06:54:38.017,2160.0,15819.77088,2,"6","35","5"
"01003628252","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.11190813333333,2025-05-11 07:25:34.146,2688.0,1930.656,1,"7","19","0"
"01003676946","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Кросс-док,12.5705736833333,2025-05-23 08:17:09.564,6063.0,15621.56625,3,"8","21","5"
"01003742995","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,13.835905,2025-06-26 09:20:50.807,2970.0,6630.64839,3,"9","26","4"
"01003780153","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,0.445691283333333,2025-07-18 13:17:48.591,384.0,1368.815616,1,"13","29","5"
"01003798614",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ РНД-2,Хранение от поставщика,12.6810185666667,2025-08-01 10:36:11.312,1188.0,564.612,1,"10","31","5"
"01003839719","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.89770035,2025-08-17 12:52:41.640,1524.0,1094.613,1,"12","33","0"
"01003839869",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,24.6184746,2025-08-15 12:15:41.720,6192.0,24909.435,3,"12","33","5"
"01003840303",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НСК,Хранение от поставщика,8.42234706666667,2025-08-25 06:26:12.790,3936.0,1817.9208,1,"6","35","1"
"01003845742",f867fb96-d63d-11ea-8598-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,21.16636455,2025-08-19 10:42:05.784,2766.0,4332.933654,4,"10","34","2"
"01003856270","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,3.73828501666667,2025-09-04 07:11:01.693,6048.0,3265.92,1,"7","36","4"
"01003878554","3f86f1f4-2a8e-11ed-b106-08c0eb31fffb",РЦ СБЛ НСК,Хранение от поставщика,9.25925623333333,2025-09-03 07:24:32.188,52.0,97.9219424,3,"7","36","3"
"01003888608","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ КНД-3,Хранение от поставщика,12.5327177166667,2025-09-10 06:26:28.647,3951.0,9073.975125,2,"6","37","3"
"01003893265","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НН,Хранение от поставщика,3.21315141666667,2025-09-11 07:31:28.603,1512.0,1916.24832,1,"7","37","4"
"01003684993","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,10.655935,2025-06-02 07:36:27.467,3368.0,10983.195144,1,"7","23","1"
"01003698828",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ КСК,Хранение от поставщика,0.97110105,2025-06-26 10:03:01.768,1296.0,437.4,1,"10","26","4"
"01003728574",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,8.02847271666667,2025-06-19 05:38:56.995,3100.0,4031.97,2,"5","25","4"
"01003753175","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,1.5290021,2025-07-04 07:30:49.413,1536.0,5561.905152,1,"7","27","5"
"01003778179",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.38638053333333,2025-07-18 08:45:21.975,576.0,939.276,2,"8","29","5"
"01003803919",f867fb96-d63d-11ea-8598-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,74.8922416333333,2025-07-30 08:36:24.086,12204.0,25433.298486,7,"8","31","3"
"01003813048","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.38040671666667,2025-08-03 13:16:54.920,1500.0,1077.375,1,"13","31","0"
"01003830892","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ РНД-2,Хранение от поставщика,13.9387506166667,2025-08-15 06:07:26.961,6048.0,10459.52208,3,"6","33","5"
"01003830899","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,14.9044213,2025-08-15 11:54:38.357,9708.0,14661.16608,5,"11","33","5"
"01003859264","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ НСК,Хранение от поставщика,2.26489245,2025-08-28 05:16:55.985,3024.0,3832.49664,1,"5","35","4"
"01003867923",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,8.76860283333333,2025-08-30 10:30:33.983,3309.0,6084.99414,3,"10","35","6"
"01003878807","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,5.49834558333333,2025-09-05 10:50:49.811,2600.0,8288.885256,1,"10","36","5"
"01003895577","88441339-b3d5-11ef-b973-08c0eb32008b",РЦ СБЛ КНД-3,Хранение от поставщика,16.0891033833333,2025-09-15 11:38:30.798,3504.0,20113.02384,2,"11","38","1"
"01003898730","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ СМР,Хранение от поставщика,5.8927967,2025-09-14 06:52:25.596,5496.0,10982.44632,4,"6","37","0"
"01003627550","25aa0efd-d1be-11ea-b7de-0050560306e1",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.07449563333333,2025-04-28 09:32:24.480,1560.0,1284.34176,1,"9","18","1"
"01003702848",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,4.60917811666667,2025-06-10 06:47:19.612,4460.0,7470.282,2,"6","24","2"
"01003710517",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,9.43880513333333,2025-06-14 15:48:42.620,1368.0,2284.308,2,"15","24","6"
"01003757816",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,4.37756298333333,2025-07-08 08:15:45.066,804.0,388.4592,1,"8","28","2"
"01003787379",c1ae6f0a-ee93-11ea-8599-1c34dae33151,РЦ СБЛ УФА-2,Хранение от поставщика,4.3808982,2025-07-24 12:19:29.920,2634.0,4875.39414,3,"12","30","4"
"01003806099",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,6.43990751666667,2025-08-01 08:00:02.404,1440.0,2134.08,2,"8","31","5"
"01003828838",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,20.5793959666667,2025-08-10 06:59:18.909,2268.0,34693.02144,2,"6","32","0"
"01003849522",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ НН,Кросс-док,5.0395937,2025-08-23 12:46:13.210,1944.0,3651.804,1,"12","34","6"
"01003850869","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,62.4400376166667,2025-08-19 11:31:30.729,5160.0,27826.098,3,"11","34","2"
"01003867422",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,1.41063396666667,2025-09-09 05:03:55.708,360.0,197.424,1,"5","37","2"
"01003871166","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ ВРЖ Нечаевка,Кросс-док,2.0049821,2025-09-02 09:57:44.346,744.0,508.77243648,1,"9","36","2"
"01003875054",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ НСК,Хранение от поставщика,22.5793301333333,2025-09-03 08:20:48.302,2268.0,33204.79008,2,"8","36","3"
"01003880429","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,9.11277985,2025-09-06 06:58:06.069,2463.0,5488.16025,2,"6","36","6"
"01003890210","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ КСК,Хранение от поставщика,2.19232298333333,2025-09-08 05:27:43.192,204.0,139.50211968,1,"5","37","1"
"01003896621",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,36.787005,2025-09-17 11:13:39.238,4704.0,2016.7176,1,"11","38","3"
"01003588626","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Кросс-док,23.2585488666667,2025-04-04 11:00:36.869,4848.0,12207.993375,3,"11","14","5"
"01003598703",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,8.90293586666667,2025-04-18 06:24:38.486,936.0,1472.796,2,"6","16","5"
"01003614951",a6ef32dc-76e3-11e9-80c5-0cc47a817925,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,9.62291075,2025-04-25 11:47:59.061,2562.0,6497.64192,1,"11","17","5"
"01003730082",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,1.13675876666667,2025-06-21 07:23:07.873,198.0,297.072,2,"7","25","6"
"01003737150",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.18319261666667,2025-06-27 06:06:04.944,1872.0,2945.592,2,"6","26","5"
"01003750826",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.2447274,2025-07-04 05:35:23.638,432.0,811.512,1,"5","27","5"
"01003845315",c766844d-edec-11ef-aa3a-be3af2b6059f,РЦ СБЛ КСК,Кросс-док,1.98837758333333,2025-08-29 05:57:09.817,1296.0,699.84,1,"5","35","5"
"01003853179","6f6d0c3f-aefe-11ea-b969-0050560306e1",РЦ СБЛ СМР,Хранение от поставщика,21.6415806666667,2025-08-25 04:36:37.512,9912.0,22645.075968,2,"4","35","1"
"01003873853","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.27815188333333,2025-09-03 09:08:18.538,660.0,451.3303872,1,"9","36","3"
"01003880562","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ КНД-3,Хранение от поставщика,3.531545,2025-09-09 11:43:05.681,1176.0,844.662,2,"11","37","2"
"01003884692","6876d873-0939-11ef-8861-08c0eb32014b",РЦ СБЛ НСК,Кросс-док,1.89157556666667,2025-09-11 08:19:16.390,744.0,241.8,1,"8","37","4"
"01003890691","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.66507333333333,2025-09-12 07:35:49.222,1500.0,2545.7746932,2,"7","37","5"
"01003892637",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ ВРЖ Нечаевка,Хранение от поставщика,42.40316815,2025-09-12 12:54:50.313,1440.0,2060.352,2,"12","37","5"
"01003893158","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,14.64750105,2025-09-12 06:33:29.714,3368.0,11113.159176,1,"6","37","5"
"01003900290","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,34.3030561833333,2025-09-11 07:50:50.062,5460.0,20637.888,4,"7","37","4"
"01003626611","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.49322528333333,2025-05-01 06:25:16.026,6060.0,18415.234905,3,"6","18","4"
"01003699667",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Хранение от поставщика,6.68115928333333,2025-06-03 05:15:17.628,1092.0,433.3608,1,"5","23","2"
"01003756649",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Хранение от поставщика,17.1965157,2025-07-08 07:35:29.066,1428.0,538.776,1,"7","28","2"
"01003759441","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.4288223,2025-07-12 07:26:48.644,2160.0,1166.4,1,"7","28","6"
"01003812255",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НСК,Хранение от поставщика,43.9079296833333,2025-08-11 05:43:40.980,4080.0,1780.4832,1,"5","33","1"
"01003814788","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ УФА-2,Хранение от поставщика,8.18782753333333,2025-08-10 04:45:19.299,1536.0,829.44,1,"4","32","0"
"01003830353","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,23.8589699333333,2025-08-07 11:38:38.227,4800.0,22925.52,2,"11","32","4"
"01003837082","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ УФА-2,Хранение от поставщика,0.70823455,2025-08-15 04:39:58.877,408.0,721.7058552,1,"4","33","5"
"01003840186",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ СМР,Хранение от поставщика,7.50946586666667,2025-08-18 14:19:41.684,2256.0,1005.084,1,"14","34","1"
"01003845646","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,8.30782921666667,2025-08-17 09:06:46.467,5040.0,11976.552,3,"9","33","0"
"01003863942","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ НСК,Хранение от поставщика,49.5550682,2025-09-05 05:17:46.026,10180.0,34935.419952,1,"5","36","5"
"01003872504","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ СМР,Хранение от поставщика,6.45908043333333,2025-09-01 07:13:18.322,2688.0,13741.773,3,"7","36","1"
"01003893342","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,4.50148488333333,2025-09-11 07:21:51.312,2808.0,15963.408,2,"7","37","4"
"01003675074",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.57988646666667,2025-05-26 10:21:18.367,1572.0,691.7928,1,"10","22","1"
"01003740112",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,20.5600974666667,2025-06-28 11:51:29.384,3672.0,6041.412,2,"11","26","6"
"01003786054","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,7.68062265,2025-07-18 07:26:48.498,3168.0,5847.489,2,"7","29","5"
"01003858387",f867fb96-d63d-11ea-8598-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,4.37108776666667,2025-08-26 10:17:17.577,2766.0,5332.968372,5,"10","35","2"
"01003858805","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ СМР,Хранение от поставщика,12.3123216,2025-08-25 11:06:32.151,4512.0,6482.92311336,2,"11","35","1"
"01003872537","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ СМР,Хранение от поставщика,39.5438302,2025-09-01 05:51:28.192,4140.0,5516.63424768,2,"5","36","1"
"01003875586","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ ВРЖ Нечаевка,Кросс-док,37.43871605,2025-09-02 10:06:26.060,3360.0,17164.56,3,"10","36","2"
"01003895093",a122042b-f9c7-11ea-8599-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.9885951,2025-09-12 08:04:53.217,6760.0,10751.892,2,"8","37","5"
"01003628953","1c8d2a76-0139-11ef-b10b-08c0eb31fffb",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,6.50540023333333,2025-05-03 08:28:35.954,2142.0,5251.151556,2,"8","18","6"
"01003717617",cfad39c9-bd3e-11eb-85ab-1c34dae33151,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,34.8775978833333,2025-06-11 13:02:39.115,7560.0,29259.3396,4,"13","24","3"
"01003742809",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.930635,2025-06-30 09:08:35.008,1152.0,526.3848,1,"9","27","1"
"01003778312","29966288-1e27-11ed-885a-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.14070316666667,2025-07-18 10:34:24.475,2016.0,3253.62996,2,"10","29","5"
"01003782213","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,8.82718141666667,2025-07-16 09:53:14.288,2040.0,15606.0,1,"9","29","3"
"01003835645","0bd913d9-4b82-11ec-85ad-1c34dae33151",РЦ СБЛ НСК,Хранение от поставщика,28.4245337666667,2025-08-14 01:18:52.972,5958.0,14219.693277612,9,"1","33","4"
"01003837563",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ НСК,Кросс-док,3.43411565,2025-08-21 10:42:47.911,2160.0,3090.528,2,"10","34","4"
"01003840243","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ СМР,Хранение от поставщика,2.51896028333333,2025-08-19 07:08:25.243,1344.0,965.328,1,"7","34","2"
"01003846125","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,12.6702758833333,2025-08-21 07:54:37.282,5370.0,12488.80575,3,"7","34","4"
"01003847831","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,0.96575585,2025-08-22 10:30:18.177,840.0,783.4384992,1,"10","34","5"
"01003860379","1c8d2a76-0139-11ef-b10b-08c0eb31fffb",РЦ СБЛ ВРЖ Нечаевка,Кросс-док,6.76809331666667,2025-08-31 07:51:33.488,2394.0,5353.715052,2,"7","35","0"
"01003875053",e1be0609-e680-11ee-8861-08c0eb32014b,РЦ СБЛ РНД-2,Хранение от поставщика,9.8996967,2025-09-02 05:37:16.635,2892.0,4163.376,3,"5","36","2"
"01003881517",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,2.63978475,2025-09-06 11:37:59.597,630.0,1062.5055,2,"11","36","6"
"01003882216",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,3.38110748333333,2025-09-16 05:14:26.731,456.0,248.832,1,"5","38","2"
"01003889385","1c8d2a76-0139-11ef-b10b-08c0eb31fffb",РЦ СБЛ ВРЖ Нечаевка,Кросс-док,6.65685176666667,2025-09-12 10:27:05.277,1764.0,4002.465852,2,"10","37","5"
"01003890694","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,2.76267158333333,2025-09-12 08:00:33.184,2316.0,1145.280528,1,"8","37","5"
"01003893664","9a1e1ba8-211b-11ec-a0ee-ec0d9a21b021",РЦ СБЛ НСК,Кросс-док,14.5453171166667,2025-09-12 08:12:21.138,7968.0,8533.728,1,"8","37","5"
"01003897340","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ КНД-3,Хранение от поставщика,11.5330190333333,2025-09-10 11:06:13.151,5982.0,22870.032,2,"11","37","3"
"01003696225",b816da60-c690-11ea-b7de-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.47840305,2025-06-06 06:05:58.407,576.0,939.276,2,"6","23","5"
"01003716871",e0126b4f-d4f1-11eb-85ac-1c34dae33151,РЦ СБЛ НН,Хранение от поставщика,7.51390491666667,2025-06-14 11:25:14.919,348.0,583.488,2,"11","24","6"
"01003743805",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ НН,Хранение от поставщика,3.74365998333333,2025-07-01 07:23:08.459,1332.0,585.2712,1,"7","27","2"
"01003757783",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,3.01576975,2025-07-07 09:07:57.219,744.0,373.8264,1,"9","28","1"
"01003785058",ded9af41-bbef-11ec-8857-08c0eb32014b,РЦ СБЛ ТМН,Хранение от поставщика,7.83032396666667,2025-07-22 05:43:55.990,960.0,383.7984,1,"5","30","2"
"01003843143","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,42.2721222666667,2025-08-14 09:46:02.443,7164.0,30068.982,4,"9","33","4"
"01003844090","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ КСК,Кросс-док,2.77505525,2025-08-28 09:29:58.462,312.0,168.48,1,"9","35","4"
"01003850934",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ СМР,Хранение от поставщика,3.14958811666667,2025-08-22 06:32:28.425,1440.0,2060.352,2,"6","34","5"
"01003861392","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ НСК,Кросс-док,11.76708305,2025-09-01 02:38:45.979,2088.0,3119.051448,2,"2","36","1"
"01003890220","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ НСК,Хранение от поставщика,1.30302916666667,2025-09-09 08:23:26.476,1512.0,1033.95688704,1,"8","37","2"
"01003896311","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ СМР,Хранение от поставщика,2.50565648333333,2025-09-16 08:29:12.489,1392.0,999.804,2,"8","38","2"
"01003589224",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.58525131666667,2025-04-10 10:03:07.815,468.0,669.6144,2,"10","15","4"
"01003653576","1f8687de-6074-11eb-85a3-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,10.16040615,2025-05-15 07:16:49.998,1512.0,1033.95688704,1,"7","20","4"
"01003680376","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.5588407,2025-05-26 09:24:13.509,804.0,1420.87284,1,"9","22","1"
"01003700797","6d6798d6-3f3a-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,32.8935544833333,2025-06-20 16:09:31.220,15960.0,25216.81168752,3,"16","25","5"
"01003712895","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,22.9007744666667,2025-06-11 09:33:15.877,4000.0,26381.5808,2,"9","24","3"
"01003763515","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,9.49853588333333,2025-07-10 08:46:11.223,2988.0,7046.809875,1,"8","28","4"
"01003798582",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,2.40980865,2025-07-28 11:55:17.811,1140.0,546.6792,1,"11","31","1"
"01003808868","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,11.8527287666667,2025-07-31 12:27:01.726,4240.0,26316.2624,2,"12","31","4"
"01003833928","718f5685-c732-11ed-ae77-08c0eb320147",РЦ СБЛ РНД-2,Хранение от поставщика,10.9769592,2025-08-15 07:16:33.427,3368.0,10983.195144,1,"7","33","5"
"01003834378","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ РНД-2,Хранение от поставщика,2.2305378,2025-08-14 06:08:45.902,645.0,1073.25975,2,"6","33","4"
"01003843071",f9b41e55-548c-11ea-879c-0050560306e1,РЦ СБЛ СМР,Хранение от поставщика,4.39777208333333,2025-08-19 12:14:12.212,1824.0,984.96,1,"12","34","2"
"01003902092","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ СМР,Хранение от поставщика,14.85859075,2025-09-15 10:07:54.496,3540.0,4705.20850512,2,"10","38","1"
"01003903031","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.491733,2025-09-17 11:44:53.009,2601.0,5687.569125,2,"11","38","3"
"01003591908",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ВЛГ-2 WMS,Кросс-док,2.55738086666667,2025-04-14 11:42:15.102,600.0,259.524,1,"11","16","1"
"01003637340","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,1.15603623333333,2025-05-15 08:40:46.867,1008.0,544.32,1,"8","20","4"
"01003719975","4d0c5473-7955-11e9-80c5-0cc47a817925",РЦ СБЛ НН,Хранение от поставщика,59.0594537333333,2025-06-19 10:00:26.987,4864.0,27321.5648,2,"10","25","4"
"01003740061","6876d873-0939-11ef-8861-08c0eb32014b",РЦ СБЛ ВЛГ-2 WMS,Кросс-док,2.05240095,2025-07-12 06:41:04.712,720.0,234.0,1,"6","28","6"
"01003745958","141f3c79-76a9-11eb-85a3-1c34dae33151",РЦ СБЛ НН,Хранение от поставщика,9.0080937,2025-07-07 06:04:53.609,2808.0,1516.32,1,"6","28","1"
"01003757807",a478fb2c-733c-11ea-bca4-0050560306e1,РЦ СБЛ ТМН,Кросс-док,6.53363061666667,2025-07-15 07:30:45.786,792.0,352.536,1,"7","29","2"
"01003798720",dd0df3c5-e7cb-11ec-ae71-08c0eb320147,РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,16.16265615,2025-07-25 09:01:29.207,7440.0,29032.56,3,"9","30","5"
"01003819531","5c37154a-c40f-11ed-ae77-08c0eb320147",РЦ СБЛ УФА-2,Хранение от поставщика,10.9725144833333,2025-08-08 09:51:48.710,1176.0,2070.279,1,"9","32","5"
"01003829150","67e22ba2-008a-11ee-885e-08c0eb32014b",РЦ СБЛ УФА-2,Хранение от поставщика,0.815101666666667,2025-08-17 10:37:20.046,6.0,11.49642,1,"10","33","0"
"01003878269",fe37e020-bf16-11ed-ae77-08c0eb320147,РЦ СБЛ НСК,Кросс-док,4.12517561666667,2025-09-09 01:43:34.026,2880.0,4120.704,2,"1","37","2"
"01003885056",e9e96750-80a9-11eb-85a3-1c34dae33151,РЦ СБЛ СМР,Хранение от поставщика,21.6707350166667,2025-09-05 09:07:30.185,6258.0,21841.214928,4,"9","36","5"
"01003690614","6f6d0c3f-aefe-11ea-b969-0050560306e1",РЦ СБЛ ВЛГ-2 WMS,Хранение от поставщика,5.00332811666667,2025-05-31 08:39:06.596,3144.0,9019.512,1,"8","22","6"
"01003692630","5710771d-887c-11eb-85a3-1c34dae33151",РЦ СБЛ ТМН,Хранение от поставщика,13.2282106,2025-05-31 09:40:10.444,2160.0,16865.55,1,"9","22","6"
"01003783063","875bbabf-ba1c-11eb-85ab-1c34dae33151",РЦ СБЛ НН,Кросс-док,2.57628521666667,2025-07-17 12:24:13.613,1422.0,2593.728,1,"12","29","4"
"01003815223","8d590545-fff9-11eb-a0ee-ec0d9a21b021",РЦ СБЛ РНД-2,Хранение от поставщика,24.5354061333333,2025-07-31 09:30:05.383,5520.0,24599.592,4,"9","31","4"
"01003820134","036140e6-3639-11f0-aa25-be3af2b6059f",РЦ СБЛ НСК,Хранение от поставщика,3.1591388,2025-08-05 11:39:51.707,3024.0,2067.91377408,1,"11","32","2"
"01003858585","3cd9aeaa-76f8-11ee-8860-08c0eb32014b",РЦ СБЛ НСК,Хранение от поставщика,7.40906066666667,2025-08-31 03:04:06.499,3084.0,2215.083,2,"3","35","0"
