"receipt_id","start_hour","start_day","start_week","start_weekday","warehouse_name","supplier_id","inbnd_type","sku_category_level_4_nm","sku_category_cnt","inbnd_duration_min"
"01003847691","8","22","34","5",РЦ СБЛ УФА-2,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",1572.0,2.13134456736402
"01003847691","8","22","34","5",РЦ СБЛ УФА-2,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",1296.0,1.75713903263598
"01003771038","5","13","28","0",РЦ СБЛ ВЛГ-2 WMS,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,Энергетические напитки,408.0,2.16157783333333
"01003765356","3","11","28","5",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2016.0,5.65120374371681
"01003887375","4","9","37","2",РЦ СБЛ СМР,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,Негазированные питьевые воды от 3л,480.0,0.782031798882682
"01003573702","7","8","15","2",РЦ СБЛ ВЛГ-2 WMS,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",6546.0,42.3797592333333
"01003865932","6","30","35","6",РЦ СБЛ СМР,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",2232.0,5.72290178073395
"01003811858","14","4","32","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,1944.0,15.7708802
"01003808507","9","29","31","2",РЦ СБЛ РНД-2,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные напитки от 0,8л",72.0,1.92740614422311
"01003765356","3","11","28","5",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,1.4128009359292
"01003765356","3","11","28","5",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные менее 0,8л",870.0,2.43876352035398
"01003800892","13","28","31","1",РЦ СБЛ РНД-2,"67e22ba2-008a-11ee-885e-08c0eb32014b",Хранение от поставщика,Безалкогольное вино,208.0,7.68306403333333
"01003700803","10","10","24","2",РЦ СБЛ ВЛГ-2 WMS,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,"Газированные напитки от 0,8л",2880.0,4.37820910775047
"01003887375","4","9","37","2",РЦ СБЛ СМР,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,"Негазированные питьевые воды менее 0,8л",1080.0,1.75957154748603
"01003808507","9","29","31","2",РЦ СБЛ РНД-2,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,1680.0,44.9728100318725
"01003808507","9","29","31","2",РЦ СБЛ РНД-2,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1260.0,33.7296075239044
"01003840186","14","18","34","1",РЦ СБЛ СМР,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,2256.0,7.50946586666667
"01003700803","10","10","24","2",РЦ СБЛ ВЛГ-2 WMS,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,Энергетические напитки,9108.0,13.8460863032609
"01003880644","11","9","37","2",РЦ СБЛ СМР,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,"Вкусовые питьевые воды менее 0,8л",688.0,9.39071853719564
"01003887429","12","13","37","6",РЦ СБЛ КНД-3,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,Морсы,144.0,1.00060012555556
"01003906124","9","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",456.0,0.767520121980676
"01003825836","6","12","33","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Хранение от поставщика,Энергетические напитки,1524.0,5.2260872
"01003906124","9","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,"Негазированные питьевые воды менее 0,8л",1080.0,1.81781081521739
"01003890910","6","14","37","0",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Вкусовые питьевые воды от 0,8л",504.0,1.92503406666667
"01003833418","6","12","33","2",РЦ СБЛ РНД-2,e1be0609-e680-11ee-8861-08c0eb32014b,Хранение от поставщика,"Газированные напитки менее 0,8л",552.0,1.3208591811138
"01003890910","6","14","37","0",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Воды минеральные менее 0,8л",240.0,0.916682888888889
"01003902666","12","11","37","4",РЦ СБЛ РНД-2,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные менее 0,8л",870.0,0.386928366666667
"01003825337","9","15","33","5",РЦ СБЛ РНД-2,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,2700.0,4.60540996666667
"01003589224","10","10","15","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,"Соки и нектары более 0,5л и до 1,5л",348.0,1.92236636367521
"01003831798","5","13","33","3",РЦ СБЛ НСК,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",9600.0,14.4041818
"01003833418","6","12","33","2",РЦ СБЛ РНД-2,e1be0609-e680-11ee-8861-08c0eb32014b,Хранение от поставщика,Безалкогольное пиво,980.0,2.34500361864407
"01003589224","10","10","15","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,Морсы,120.0,0.662884952991453
"01003906124","9","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",456.0,0.767520121980676
"01003890910","6","14","37","0",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Газированные питьевые воды от 3л,252.0,0.962517033333333
"01003833418","6","12","33","2",РЦ СБЛ РНД-2,e1be0609-e680-11ee-8861-08c0eb32014b,Хранение от поставщика,"Газированные напитки от 0,8л",120.0,0.287143300242131
"01003890910","6","14","37","0",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1008.0,3.85006813333333
"01003715463","10","9","24","1",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,14.23244335
"01003880925","6","2","36","2",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Газированные питьевые воды от 3л,336.0,1.56360885
"01003880644","11","9","37","2",РЦ СБЛ СМР,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,Энергетические напитки,900.0,12.284370179471
"01003807286","5","1","31","5",РЦ СБЛ РНД-2,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",3456.0,5.04778606666667
"01003890910","6","14","37","0",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,2100.0,8.02097527777778
"01003887429","12","13","37","6",РЦ СБЛ КНД-3,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,"Соки и нектары более 0,5л и до 1,5л",2016.0,14.0084017577778
"01003906124","9","16","38","2",РЦ СБЛ ВРЖ Нечаевка,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,Негазированные питьевые воды от 3л,1320.0,2.22176877415459
"01003898855","11","12","37","5",РЦ СБЛ СМР,e9e96750-80a9-11eb-85a3-1c34dae33151,Хранение от поставщика,Негазированные питьевые воды от 3л,1728.0,14.5049310166667
"01003730082","7","21","25","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,"Квас от 0,8л",138.0,0.792286413131313
"01003853328","7","23","34","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,Компоты,198.0,6.86217787462687
"01003825427","5","12","33","2",РЦ СБЛ НН,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,1008.0,2.7659688
"01003896311","8","16","38","2",РЦ СБЛ СМР,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,"Вкусовые питьевые воды менее 0,8л",792.0,1.42563213706897
"01003653130","5","15","20","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",744.0,5.70769040063191
"01003692630","9","31","22","6",РЦ СБЛ ТМН,"5710771d-887c-11eb-85a3-1c34dae33151",Хранение от поставщика,Негазированные питьевые воды от 3л,2160.0,13.2282106
"01003744491","6","1","27","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Хранение от поставщика,Энергетические напитки,1728.0,12.2559481166667
"01003872508","9","3","36","3",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные менее 0,8л",870.0,1.60643348162939
"01003872508","9","3","36","3",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.930623534185303
"01003730082","7","21","25","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,"Газированные напитки менее 0,8л",60.0,0.344472353535354
"01003902995","9","14","37","0",РЦ СБЛ ВРЖ Нечаевка,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,"Газированные напитки от 0,8л",3780.0,13.7180706955817
"01003902995","9","14","37","0",РЦ СБЛ ВРЖ Нечаевка,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,"Соки и нектары более 0,5л и до 1,5л",2112.0,7.66469981721389
"01003653130","5","15","20","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",2007.0,15.3969551533175
"01003666484","11","19","21","1",РЦ СБЛ ВЛГ-2 WMS,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",516.0,9.50824473333333
"01003893158","6","12","37","5",РЦ СБЛ РНД-2,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",3368.0,14.64750105
"01003858791","7","1","36","1",РЦ СБЛ КСК,"5c37154a-c40f-11ed-ae77-08c0eb320147",Кросс-док,"Газированные напитки менее 0,8л",684.0,2.9212091559375
"01003902995","9","14","37","0",РЦ СБЛ ВРЖ Нечаевка,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,"Квас от 0,8л",7002.0,25.4110928599108
"01003872508","9","3","36","3",РЦ СБЛ ВЛГ-2 WMS,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,0.930623534185303
"01003853328","7","23","34","6",РЦ СБЛ НН,e0126b4f-d4f1-11eb-85ac-1c34dae33151,Хранение от поставщика,"Газированные напитки менее 0,8л",204.0,7.07012265870647
"01003902995","9","14","37","0",РЦ СБЛ ВРЖ Нечаевка,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,Энергетические напитки,1908.0,6.92435949396028
"01003858791","7","1","36","1",РЦ СБЛ КСК,"5c37154a-c40f-11ed-ae77-08c0eb320147",Кросс-док,"Газированные напитки от 0,8л",1236.0,5.2786761940625
"01003653130","5","15","20","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",2313.0,17.7444729793839
"01003896311","8","16","38","2",РЦ СБЛ СМР,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,Энергетические напитки,600.0,1.08002434626437
"01003883089","11","6","36","6",РЦ СБЛ СМР,ae51b1d8-31f5-11ee-885f-08c0eb32014b,Кросс-док,Энергетические напитки,1104.0,1.36128566666667
"01003700801","11","6","23","5",РЦ СБЛ ВЛГ-2 WMS,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,"Газированные напитки от 0,8л",1488.0,16.8288344804861
"01003700801","11","6","23","5",РЦ СБЛ ВЛГ-2 WMS,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,Энергетические напитки,7296.0,82.5155755172222
"01003885139","8","9","37","2",РЦ СБЛ СМР,f9b41e55-548c-11ea-879c-0050560306e1,Хранение от поставщика,"Газированные напитки менее 0,8л",1596.0,16.0826069666667
"01003700801","11","6","23","5",РЦ СБЛ ВЛГ-2 WMS,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,"Холодные чаи от 0,8л",2352.0,26.6004157917361
"01003738195","6","27","26","5",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",2520.0,3.67367483333333
"01003892995","5","14","37","0",РЦ СБЛ ВЛГ-2 WMS,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",3456.0,7.58339551666667
"01003700801","11","6","23","5",РЦ СБЛ ВЛГ-2 WMS,"6d6798d6-3f3a-11e9-80c5-0cc47a817925",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",384.0,4.34292502722222
"01003879141","8","11","37","4",РЦ СБЛ КСК,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",5664.0,62.3685722166667
"01003890223","9","12","37","5",РЦ СБЛ УФА-2,"036140e6-3639-11f0-aa25-be3af2b6059f",Хранение от поставщика,Энергетические напитки,204.0,1.1449554
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1512.0,5.360438048
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,"Газированные напитки менее 0,8л",24.0,0.66750635751938
"01003849522","12","23","34","6",РЦ СБЛ НН,b816da60-c690-11ea-b7de-0050560306e1,Кросс-док,"Квас от 0,8л",1944.0,5.0395937
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,Энергетические напитки,84.0,2.33627225131783
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",1008.0,3.57362536533333
"01003883302","11","8","37","1",РЦ СБЛ КНД-3,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки менее 0,8л",828.0,3.2039636272
"01003868095","8","8","37","1",РЦ СБЛ КСК,"6876d873-0939-11ef-8861-08c0eb32014b",Кросс-док,Холодный кофе,1020.0,3.3916198
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Вкусовые питьевые воды от 0,8л",1512.0,5.360438048
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,1404.0,4.977549616
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,"Холодные чаи менее 0,8л",12.0,0.33375317875969
"01003863300","8","27","35","3",РЦ СБЛ НСК,"3f86f1f4-2a8e-11ed-b106-08c0eb31fffb",Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",84.0,0.852796263387978
"01003715695","8","12","24","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",936.0,7.34951358409786
"01003882216","5","16","38","2",РЦ СБЛ ТМН,a478fb2c-733c-11ea-bca4-0050560306e1,Кросс-док,Энергетические напитки,456.0,3.38110748333333
"01003863300","8","27","35","3",РЦ СБЛ НСК,"3f86f1f4-2a8e-11ed-b106-08c0eb31fffb",Хранение от поставщика,"Воды минеральные менее 0,8л",20.0,0.20304672937809
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Воды минеральные от 0,8л до 3л",504.0,1.78681268266667
"01003850118","11","25","35","1",РЦ СБЛ ВЛГ-2 WMS,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",9512.0,12.4822934666667
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,Безалкогольное пиво,168.0,4.67254450263566
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,"Воды минеральные от 0,8л до 3л",144.0,4.00503814511628
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Воды минеральные менее 0,8л",240.0,0.850863182222222
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Газированные питьевые воды от 3л,672.0,2.38241691022222
"01003883302","11","8","37","1",РЦ СБЛ КНД-3,"5c37154a-c40f-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",672.0,2.60031830613333
"01003863300","8","27","35","3",РЦ СБЛ НСК,"3f86f1f4-2a8e-11ed-b106-08c0eb31fffb",Хранение от поставщика,Негазированные питьевые воды от 3л,10.0,0.101523364689045
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,"Квас от 0,8л",258.0,7.17569334333333
"01003883049","8","14","37","0",РЦ СБЛ ВРЖ Нечаевка,ae51b1d8-31f5-11ee-885f-08c0eb32014b,Кросс-док,Энергетические напитки,3120.0,1.44499463333333
"01003863300","8","27","35","3",РЦ СБЛ НСК,"3f86f1f4-2a8e-11ed-b106-08c0eb31fffb",Хранение от поставщика,"Негазированные питьевые воды менее 0,8л",2448.0,24.8529196758782
"01003715695","8","12","24","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1665.0,13.0736539717125
"01003822238","2","6","32","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Кросс-док,"Газированные напитки от 0,8л",600.0,16.6876589379845
"01003875288","9","13","37","6",РЦ СБЛ СМР,e9912507-fb18-11ee-b973-08c0eb32008b,Хранение от поставщика,"Газированные напитки менее 0,8л",1400.0,1.68557401666667
"01003715695","8","12","24","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",2304.0,18.0911103608563
"01003885530","5","10","37","3",РЦ СБЛ СМР,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Холодные чаи от 0,8л",348.0,1.23375161422222
"01003808102","12","31","31","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,Морсы,576.0,1.28719179652536
"01003736108","8","26","26","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",864.0,1.42484872363636
"01003848238","9","23","34","6",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Газированные питьевые воды от 3л,336.0,3.46788992808838
"01003848238","9","23","34","6",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,Негазированные питьевые воды от 3л,1870.0,19.3004588259681
"01003736108","8","26","26","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",24.0,0.0395791312121212
"01003848238","9","23","34","6",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Воды минеральные менее 0,8л",240.0,2.47706423434885
"01003848238","9","23","34","6",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",2016.0,20.8073395685303
"01003798720","9","25","30","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",3024.0,6.56933766096774
"01003832081","10","12","33","2",РЦ СБЛ УФА-2,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Кросс-док,"Газированные напитки менее 0,8л",2280.0,22.8369331
"01003808102","12","31","31","4",РЦ СБЛ ВЛГ-2 WMS,fe37e020-bf16-11ed-ae77-08c0eb320147,Хранение от поставщика,"Соки и нектары более 0,5л и до 1,5л",863.0,1.92855298680797
"01003736108","8","26","26","4",РЦ СБЛ РНД-2,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",432.0,0.712424361818182
"01003848238","9","23","34","6",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",1008.0,10.4036697842651
"01003798720","9","25","30","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,Негазированные питьевые воды от 3л,2400.0,5.2137600483871
"01003710549","4","12","24","4",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Воды минеральные от 0,8л до 3л",504.0,0.743708
"01003798720","9","25","30","5",РЦ СБЛ ВЛГ-2 WMS,dd0df3c5-e7cb-11ec-ae71-08c0eb320147,Хранение от поставщика,"Негазированные питьевые воды от 0,8л до 3л",2016.0,4.37955844064516
"01003848238","9","23","34","6",РЦ СБЛ УФА-2,a6ef32dc-76e3-11e9-80c5-0cc47a817925,Хранение от поставщика,"Вкусовые питьевые воды от 0,8л",504.0,5.20183489213257
"01003710549","4","12","24","4",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Хранение от поставщика,"Газированные питьевые воды от 0,8л до 3л",504.0,0.743708
"01003739470","8","25","26","3",РЦ СБЛ ВЛГ-2 WMS,"8d590545-fff9-11eb-a0ee-ec0d9a21b021",Хранение от поставщика,Негазированные питьевые воды от 3л,3240.0,10.3798444666667
"01003689141","7","2","23","1",РЦ СБЛ ВЛГ-2 WMS,a478fb2c-733c-11ea-bca4-0050560306e1,Хранение от поставщика,Энергетические напитки,948.0,5.07177488333333
"01003584440","9","10","15","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",5292.0,7.88745590395522
"01003850316","4","23","34","6",РЦ СБЛ СМР,"718f5685-c732-11ed-ae77-08c0eb320147",Хранение от поставщика,"Газированные напитки от 0,8л",7592.0,52.5114371833333
"01003687420","10","26","22","1",РЦ СБЛ ВЛГ-2 WMS,"909578fd-648e-11ef-ae7a-08c0eb320147",Хранение от РЦ,"Квас от 0,8л",1830.0,5.19435411666667
"01003835643","5","13","33","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Энергетические напитки,300.0,5.809442694161
"01003584440","9","10","15","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",1536.0,2.28932960477612
"01003835643","5","13","33","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",72.0,1.39426624659864
"01003648808","8","13","20","2",РЦ СБЛ ТМН,ded9af41-bbef-11ec-8857-08c0eb32014b,Кросс-док,Энергетические напитки,2784.0,19.8699660833333
"01003676946","8","23","21","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Квас от 0,8л",2688.0,5.57309946574303
"01003835643","5","13","33","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,Безалкогольное пиво,576.0,11.1541299727891
"01003677954","5","28","22","3",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Кросс-док,"Воды минеральные от 0,8л до 3л",4032.0,6.69328161333333
"01003676946","8","23","21","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Кросс-док,"Газированные напитки менее 0,8л",936.0,1.94063284967838
"01003584440","9","10","15","4",РЦ СБЛ ВЛГ-2 WMS,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",1212.0,1.80642414126866
"01003895175","5","11","37","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",1737.0,7.48779727301013
"01003835643","5","13","33","3",РЦ СБЛ КСК,"0bd913d9-4b82-11ec-85ad-1c34dae33151",Хранение от поставщика,"Квас от 0,8л",306.0,5.92563154804422
"01003677954","5","28","22","3",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Кросс-док,"Негазированные питьевые воды от 0,8л до 3л",504.0,0.836660201666667
"01003677954","5","28","22","3",РЦ СБЛ ТМН,"29966288-1e27-11ed-885a-08c0eb32014b",Кросс-док,"Газированные питьевые воды от 0,8л до 3л",504.0,0.836660201666667
"01003731487","7","20","25","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки от 0,8л",2133.0,6.72925392562688
"01003671285","5","21","21","3",РЦ СБЛ ВЛГ-2 WMS,b7ea7c37-ed81-11ec-b96b-08c0eb32008b,Кросс-док,"Воды минеральные от 0,8л до 3л",1512.0,3.26639798333333
"01003839719","12","17","33","0",РЦ СБЛ ВЛГ-2 WMS,"3cd9aeaa-76f8-11ee-8860-08c0eb32014b",Хранение от поставщика,Энергетические напитки,1524.0,1.89770035
"01003731487","7","20","25","5",РЦ СБЛ ТМН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",1464.0,4.61867217398863
"01003895175","5","11","37","4",РЦ СБЛ НН,"875bbabf-ba1c-11eb-85ab-1c34dae33151",Хранение от поставщика,"Газированные напитки менее 0,8л",336.0,1.44841674365654
